log_id,timestamp,cmdb_id,log_name,value
lyGGq38B8vQa58bZAn0E,1647850157,cartservice-2,log_cartservice-service_application,     Request finished in 0.6228ms 200 application/grpc
miGGq38B8vQa58bZAn0E,1647850158,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
myGGq38B8vQa58bZAn0E,1647850158,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
niGGq38B8vQa58bZAn0E,1647850158,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
oSGGq38B8vQa58bZAn0E,1647850158,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
pCGGq38B8vQa58bZAn0E,1647850158,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/AddItem'
pSGGq38B8vQa58bZAn0E,1647850158,cartservice-2,log_cartservice-service_application,"ddItemAsync called with userId=4e894d77-aa9d-46b5-844a-4eb4b1ae084b, productId=66VCHSJNUP, quantity=2"
qCGGq38B8vQa58bZAn0E,1647850158,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
qyGGq38B8vQa58bZAn0E,1647850158,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
rCGGq38B8vQa58bZAn0E,1647850158,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
riGGq38B8vQa58bZAn0E,1647850158,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
tiGGq38B8vQa58bZAn0E,1647850159,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
uiGGq38B8vQa58bZAn0E,1647850158,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
uyGGq38B8vQa58bZBX3R,1647850158,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['0PUK6V6EV0', 'LS4PSXUNUM', '9SIQT8TOJO', '2ZYFJ3GM2N', '1YMWWN1N4O']"
viGGq38B8vQa58bZBX3R,1647850158,frontend-1,log_frontend-service_application,"severity: debug, message: serving product page"
vyGGq38B8vQa58bZBX3R,1647850158,frontend-1,log_frontend-service_application,"severity: warning, message: failed to retrieve ads"
wCGGq38B8vQa58bZBX3R,1647850158,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
wSGGq38B8vQa58bZBX3R,1647850158,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
wyGGq38B8vQa58bZBX3R,1647850159,frontend-1,log_frontend-service_application,"severity: info, message: home"
yiGGq38B8vQa58bZBX3R,1647850158,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
yyGGq38B8vQa58bZBX3R,1647850158,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
zSGGq38B8vQa58bZBX3R,1647850158,cartservice-1,log_cartservice-service_application,     Request finished in 0.6528ms 200 application/grpc
ziGGq38B8vQa58bZBX3R,1647850159,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
zyGGq38B8vQa58bZBX3R,1647850159,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
0CGGq38B8vQa58bZBX3R,1647850159,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
0iGGq38B8vQa58bZBX3R,1647850159,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=7c804154-019c-4219-8692-eef935e431e2
0yGGq38B8vQa58bZBX3R,1647850159,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
1SGGq38B8vQa58bZBX3R,1647850159,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
2CGGq38B8vQa58bZBX3R,1647850159,adservice-0,log_adservice-service_application,EVERE: Exception while executing runnable io.grpc.internal.ServerImpl$JumpToApplicationThreadServerStreamListener$1HalfClosed@7dc532a7
2SGGq38B8vQa58bZBX3R,1647850159,adservice-0,log_adservice-service_application,ava.lang.NullPointerException
2yGGq38B8vQa58bZBX3R,1647850159,adservice-0,log_adservice-service_application,at hipstershop.AdService.access$400(AdService.java:64)
3SGGq38B8vQa58bZBX3R,1647850159,adservice-0,log_adservice-service_application,at hipstershop.AdServiceGrpc$MethodHandlers.invoke(AdServiceGrpc.java:217)
3iGGq38B8vQa58bZBX3R,1647850159,adservice-0,log_adservice-service_application,at io.grpc.stub.ServerCalls$UnaryServerCallHandler$UnaryServerCallListener.onHalfClose(ServerCalls.java:172)
3yGGq38B8vQa58bZBX3R,1647850159,adservice-0,log_adservice-service_application,at io.grpc.PartialForwardingServerCallListener.onHalfClose(PartialForwardingServerCallListener.java:35)
4yGGq38B8vQa58bZBX3R,1647850159,adservice-0,log_adservice-service_application,at io.grpc.internal.ServerCallImpl$ServerStreamListenerImpl.halfClosed(ServerCallImpl.java:331)
5CGGq38B8vQa58bZBX3R,1647850159,adservice-0,log_adservice-service_application,at io.grpc.internal.ServerImpl$JumpToApplicationThreadServerStreamListener$1HalfClosed.runInContext(ServerImpl.java:817)
5iGGq38B8vQa58bZBX3R,1647850159,adservice-0,log_adservice-service_application,at io.grpc.internal.SerializingExecutor.run(SerializingExecutor.java:123)
5yGGq38B8vQa58bZBX3R,1647850159,adservice-0,log_adservice-service_application,at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
6CGGq38B8vQa58bZBX3R,1647850159,adservice-0,log_adservice-service_application,at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
6iGGq38B8vQa58bZBX3R,1647850159,adservice-0,log_adservice-service_application,
6yGGq38B8vQa58bZBX3R,1647850159,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
HyGGq38B8vQa58bZBX7q,1647850159,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ICGGq38B8vQa58bZBX7q,1647850159,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
IiGGq38B8vQa58bZBX7q,1647850159,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
IyGGq38B8vQa58bZBX7q,1647850159,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
JiGGq38B8vQa58bZBX7q,1647850159,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
KSGGq38B8vQa58bZBX7q,1647850159,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
KyGGq38B8vQa58bZBX7q,1647850159,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
LCGGq38B8vQa58bZBX7q,1647850159,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
MCGGq38B8vQa58bZBX7q,1647850159,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
MiGGq38B8vQa58bZBX7q,1647850159,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
NCGGq38B8vQa58bZBX7q,1647850159,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
NiGGq38B8vQa58bZBX7q,1647850159,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
NyGGq38B8vQa58bZBX7q,1647850159,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
OiGGq38B8vQa58bZBX7q,1647850159,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
PSGGq38B8vQa58bZBX7q,1647850159,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=1f436b89-eede-4124-a677-98cb8499e8b3
PyGGq38B8vQa58bZBX7q,1647850159,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
QCGGq38B8vQa58bZBX7q,1647850159,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
QSGGq38B8vQa58bZBX7q,1647850159,cartservice-2,log_cartservice-service_application,     Request finished in 0.6284ms 200 application/grpc
QyGGq38B8vQa58bZBX7q,1647850159,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
RiGGq38B8vQa58bZBX7q,1647850159,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=4e894d77-aa9d-46b5-844a-4eb4b1ae084b
TCGGq38B8vQa58bZBX7q,1647850159,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
TSGGq38B8vQa58bZBX7q,1647850159,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
TyGGq38B8vQa58bZBX7q,1647850159,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=5ef527f5-f9b1-4dea-9618-fc7e96e5ab60
UCGGq38B8vQa58bZBX7q,1647850159,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
gyGGq38B8vQa58bZBX76,1647850159,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
hSGGq38B8vQa58bZBX76,1647850159,cartservice-2,log_cartservice-service_application,     Request finished in 0.6166ms 200 application/grpc
hiGGq38B8vQa58bZBX76,1647850159,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
iSGGq38B8vQa58bZBX76,1647850159,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
iyGGq38B8vQa58bZBX76,1647850159,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
jiGGq38B8vQa58bZBX76,1647850159,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
kCGGq38B8vQa58bZBX76,1647850159,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
kSGGq38B8vQa58bZBX76,1647850159,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
kyGGq38B8vQa58bZBX76,1647850158,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
lSGGq38B8vQa58bZBX76,1647850158,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
mSGGq38B8vQa58bZBX76,1647850159,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
miGGq38B8vQa58bZBX76,1647850159,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
oCGGq38B8vQa58bZBX76,1647850159,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
oSGGq38B8vQa58bZBX76,1647850159,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
pyGGq38B8vQa58bZBX76,1647850158,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
qCGGq38B8vQa58bZBX76,1647850158,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
rCGGq38B8vQa58bZBX76,1647850158,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
rSGGq38B8vQa58bZBX76,1647850158,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
riGGq38B8vQa58bZBX76,1647850158,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
ryGGq38B8vQa58bZBX76,1647850158,cartservice-0,log_cartservice-service_application,     Request finished in 0.5836ms 200 application/grpc
sSGGq38B8vQa58bZBX76,1647850159,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
syGGq38B8vQa58bZBX76,1647850159,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
tCGGq38B8vQa58bZBX76,1647850159,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=0ca58f6b-7420-401d-9a22-fc05c2f76810
6SGGq38B8vQa58bZBn4K,1647850159,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
6iGGq38B8vQa58bZBn4K,1647850159,cartservice-0,log_cartservice-service_application,     Request finished in 0.5757ms 200 application/grpc
7yGGq38B8vQa58bZBn4K,1647850159,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=0d7dd603-ba0a-4093-ac4a-8593d5759bc3
8CGGq38B8vQa58bZBn4K,1647850159,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
8iGGq38B8vQa58bZBn4K,1647850159,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
9SGGq38B8vQa58bZBn4K,1647850160,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
-CGGq38B8vQa58bZBn4K,1647850160,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=16017fff-c52f-4a84-bbf7-5e4fe7e86b1d
-iGGq38B8vQa58bZBn4K,1647850160,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
_iGGq38B8vQa58bZBn4K,1647850159,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['OLJCESPC7Z', '6E92ZMYYFZ', 'LS4PSXUNUM', 'L9ECAV7KIM', '2ZYFJ3GM2N']"
AiGGq38B8vQa58bZBn8K,1647850159,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
BCGGq38B8vQa58bZBn8K,1647850159,frontend-1,log_frontend-service_application,"severity: warning, message: failed to retrieve ads"
BiGGq38B8vQa58bZBn8K,1647850153,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
ByGGq38B8vQa58bZBn8K,1647850153,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
CCGGq38B8vQa58bZBn8K,1647850153,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
CiGGq38B8vQa58bZBn8K,1647850153,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
DCGGq38B8vQa58bZBn8K,1647850154,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [ShipOrder] received request"
DSGGq38B8vQa58bZBn8K,1647850154,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [ShipOrder] completed request"
DiGGq38B8vQa58bZBn8K,1647850159,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
DyGGq38B8vQa58bZBn8K,1647850159,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
ECGGq38B8vQa58bZBn8K,1647850159,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
ESGGq38B8vQa58bZBn8K,1647850159,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
EiGGq38B8vQa58bZBn8K,1647850159,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
FCGGq38B8vQa58bZBn8K,1647850159,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=325bcdb9-1654-49bb-8e8f-452d6df5d348
FSGGq38B8vQa58bZBn8K,1647850159,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
ICGGq38B8vQa58bZBn8Z,1647850160,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
ISGGq38B8vQa58bZBn8Z,1647850160,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/AddItem application/grpc 
IiGGq38B8vQa58bZBn8Z,1647850160,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
IyGGq38B8vQa58bZBn8Z,1647850160,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/AddItem'
JSGGq38B8vQa58bZBn8Z,1647850160,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
JiGGq38B8vQa58bZBn8Z,1647850160,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/AddItem'
KiGGq38B8vQa58bZBn8Z,1647850160,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
KyGGq38B8vQa58bZBn8Z,1647850160,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
LCGGq38B8vQa58bZBn8Z,1647850160,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
LSGGq38B8vQa58bZBn8Z,1647850160,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=0afecb3d-21a6-4bc8-b954-ce02064d8cf2
LiGGq38B8vQa58bZBn8Z,1647850160,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
MCGGq38B8vQa58bZBn8Z,1647850160,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
MiGGq38B8vQa58bZBn8Z,1647850159,adservice-0,log_adservice-service_application,"ar 21, 2022 8:09:19 AM io.grpc.internal.SerializingExecutor run"
MyGGq38B8vQa58bZBn8Z,1647850159,adservice-0,log_adservice-service_application,EVERE: Exception while executing runnable io.grpc.internal.ServerImpl$JumpToApplicationThreadServerStreamListener$1HalfClosed@7eb52868
NCGGq38B8vQa58bZBn8Z,1647850159,adservice-0,log_adservice-service_application,ava.lang.NullPointerException
OCGGq38B8vQa58bZBn8Z,1647850159,adservice-0,log_adservice-service_application,at hipstershop.AdServiceGrpc$MethodHandlers.invoke(AdServiceGrpc.java:217)
OSGGq38B8vQa58bZBn8Z,1647850159,adservice-0,log_adservice-service_application,at io.grpc.stub.ServerCalls$UnaryServerCallHandler$UnaryServerCallListener.onHalfClose(ServerCalls.java:172)
OiGGq38B8vQa58bZBn8Z,1647850159,adservice-0,log_adservice-service_application,at io.grpc.PartialForwardingServerCallListener.onHalfClose(PartialForwardingServerCallListener.java:35)
OyGGq38B8vQa58bZBn8Z,1647850159,adservice-0,log_adservice-service_application,at io.grpc.ForwardingServerCallListener.onHalfClose(ForwardingServerCallListener.java:23)
PCGGq38B8vQa58bZBn8Z,1647850159,adservice-0,log_adservice-service_application,at io.grpc.ForwardingServerCallListener$SimpleForwardingServerCallListener.onHalfClose(ForwardingServerCallListener.java:40)
QCGGq38B8vQa58bZBn8Z,1647850159,adservice-0,log_adservice-service_application,at io.grpc.internal.ContextRunnable.run(ContextRunnable.java:37)
QyGGq38B8vQa58bZBn8Z,1647850159,adservice-0,log_adservice-service_application,at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
RiGGq38B8vQa58bZBn8Z,1647850160,adservice-0,log_adservice-service_application,"ar 21, 2022 8:09:20 AM io.grpc.internal.SerializingExecutor run"
SSGGq38B8vQa58bZBn8Z,1647850160,adservice-0,log_adservice-service_application,at hipstershop.AdService.getAdsByCategory(AdService.java:186)
TSGGq38B8vQa58bZBn8Z,1647850160,adservice-0,log_adservice-service_application,at io.grpc.stub.ServerCalls$UnaryServerCallHandler$UnaryServerCallListener.onHalfClose(ServerCalls.java:172)
TiGGq38B8vQa58bZBn8Z,1647850160,adservice-0,log_adservice-service_application,at io.grpc.PartialForwardingServerCallListener.onHalfClose(PartialForwardingServerCallListener.java:35)
TyGGq38B8vQa58bZBn8Z,1647850160,adservice-0,log_adservice-service_application,at io.grpc.ForwardingServerCallListener.onHalfClose(ForwardingServerCallListener.java:23)
UCGGq38B8vQa58bZBn8Z,1647850160,adservice-0,log_adservice-service_application,at io.grpc.ForwardingServerCallListener$SimpleForwardingServerCallListener.onHalfClose(ForwardingServerCallListener.java:40)
UyGGq38B8vQa58bZBn8n,1647850160,adservice-0,log_adservice-service_application,at io.grpc.internal.ServerImpl$JumpToApplicationThreadServerStreamListener$1HalfClosed.runInContext(ServerImpl.java:817)
VCGGq38B8vQa58bZBn8n,1647850160,adservice-0,log_adservice-service_application,at io.grpc.internal.ContextRunnable.run(ContextRunnable.java:37)
ViGGq38B8vQa58bZBn8n,1647850160,adservice-0,log_adservice-service_application,at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
VyGGq38B8vQa58bZBn8n,1647850160,adservice-0,log_adservice-service_application,at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
WCGGq38B8vQa58bZBn8n,1647850160,adservice-0,log_adservice-service_application,at java.lang.Thread.run(Thread.java:748)
WSGGq38B8vQa58bZBn8n,1647850160,adservice-0,log_adservice-service_application,
WiGGq38B8vQa58bZBn8n,1647850160,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
XiGGq38B8vQa58bZBn8n,1647850160,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
YSGGq38B8vQa58bZBn8n,1647850160,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
YyGGq38B8vQa58bZBn8n,1647850160,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ZSGGq38B8vQa58bZBn8n,1647850160,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
aCGGq38B8vQa58bZBn8n,1647850160,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
aiGGq38B8vQa58bZBn8n,1647850160,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
biGGq38B8vQa58bZBn8n,1647850161,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
byGGq38B8vQa58bZBn8n,1647850161,frontend-2,log_frontend-service_application,"severity: debug, message: adding to cart"
cCGGq38B8vQa58bZBn8n,1647850161,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
cyGGq38B8vQa58bZBn8n,1647850161,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
dCGGq38B8vQa58bZBn8n,1647850160,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
dSGGq38B8vQa58bZBn8n,1647850160,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
fiGGq38B8vQa58bZBn8n,1647850161,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
fyGGq38B8vQa58bZBn8n,1647850161,frontend-0,log_frontend-service_application,"severity: warning, message: failed to retrieve ads"
gCGGq38B8vQa58bZBn8n,1647850161,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
gSGGq38B8vQa58bZBn8n,1647850160,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
hiGGq38B8vQa58bZBn82,1647850160,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
hyGGq38B8vQa58bZBn82,1647850160,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
iCGGq38B8vQa58bZBn82,1647850160,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
iSGGq38B8vQa58bZBn82,1647850160,cartservice-0,log_cartservice-service_application,     Request finished in 0.6141ms 200 application/grpc
iyGGq38B8vQa58bZBn82,1647850160,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/AddItem application/grpc 
jSGGq38B8vQa58bZBn82,1647850160,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/AddItem'
jiGGq38B8vQa58bZBn82,1647850160,cartservice-0,log_cartservice-service_application,"ddItemAsync called with userId=5ef527f5-f9b1-4dea-9618-fc7e96e5ab60, productId=1YMWWN1N4O, quantity=2"
jyGGq38B8vQa58bZBn82,1647850160,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
lSGGq38B8vQa58bZBn82,1647850161,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
liGGq38B8vQa58bZBn82,1647850161,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
mSGGq38B8vQa58bZBn82,1647850161,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
nCGGq38B8vQa58bZBn82,1647850160,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
nyGGq38B8vQa58bZBn82,1647850159,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['L9ECAV7KIM', '6E92ZMYYFZ', '66VCHSJNUP', 'LS4PSXUNUM', 'OLJCESPC7Z']"
uSGGq38B8vQa58bZDX-i,1647850161,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['1YMWWN1N4O', '66VCHSJNUP', 'OLJCESPC7Z', '2ZYFJ3GM2N', '9SIQT8TOJO']"
uiGGq38B8vQa58bZDX-i,1647850159,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['1YMWWN1N4O', '0PUK6V6EV0', '6E92ZMYYFZ', 'OLJCESPC7Z', '2ZYFJ3GM2N']"
uyGGq38B8vQa58bZDX-i,1647850160,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['1YMWWN1N4O', '66VCHSJNUP', 'OLJCESPC7Z', '6E92ZMYYFZ', 'L9ECAV7KIM']"
vCGGq38B8vQa58bZDX-i,1647850161,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['OLJCESPC7Z', '6E92ZMYYFZ', '1YMWWN1N4O', '66VCHSJNUP', 'LS4PSXUNUM']"
wCGGq38B8vQa58bZDX-i,1647850160,frontend-1,log_frontend-service_application,"severity: debug, message: serving product page"
wSGGq38B8vQa58bZDX-i,1647850160,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
xSGGq38B8vQa58bZDX-i,1647850154,paymentservice-0,log_paymentservice-service_application,"severity: info, message: Transaction processed: visa ending 0454     Amount: JPY255815.486952679"
xiGGq38B8vQa58bZDX-i,1647850160,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
